curr_rho,mxp1,mxp2
0.2,0.7894949494949495,0.7738613861386139
0.2,0.8042424242424242,0.7883168316831684
0.2,0.8054545454545454,0.7895049504950495
0.2,0.8006060606060607,0.7847524752475248
0.2,0.8046464646464646,0.7887128712871287
0.2,0.8044444444444444,0.7885148514851485
0.2,0.8026262626262626,0.7867326732673268
0.2,0.8064646464646464,0.7904950495049505
0.2,0.7993534047282279,0.7835214894038424
0.2,0.7985858585858586,0.7827722772277228
0.2,0.796969696969697,0.7811881188118812
0.2,0.7985858585858586,0.7827722772277228
0.2,0.8008080808080809,0.784950495049505
0.2,0.796969696969697,0.7811881188118812
0.2,0.8017781369973732,0.7858981976629036
0.2,0.8042424242424242,0.7883168316831684
0.2,0.798989898989899,0.7831683168316832
0.2,0.7975757575757576,0.7817821782178218
0.2,0.8032323232323232,0.7873267326732674
0.2,0.8008080808080809,0.784950495049505
0.2,0.7983838383838384,0.7825742574257426
0.2,0.803030303030303,0.7871287128712872
0.2,0.796969696969697,0.7811881188118812
0.2,0.7935353535353535,0.7778217821782178
0.2,0.78,0.7645544554455446
0.2,0.8018181818181818,0.785940594059406
0.2,0.8054152354010912,0.7894632600514954
0.2,0.8014141414141415,0.7855445544554456
0.2,0.8042028692665185,0.7882749059219647
0.2,0.7945454545454546,0.7788118811881188
0.2,0.8012121212121213,0.7853465346534654
0.2,0.7898565366740755,0.774212715389186
0.2,0.8072727272727273,0.7912871287128713
0.2,0.8022222222222222,0.7863366336633664
0.2,0.798984771573604,0.7830845771144279
0.2,0.8013740149525157,0.7855020796197266
0.2,0.8048484848484848,0.788910891089109
0.2,0.8016161616161617,0.7857425742574258
0.2,0.8038383838383838,0.787920792079208
0.2,0.7975757575757576,0.7817821782178218
0.2,0.8016161616161617,0.7857425742574258
0.2,0.8024242424242424,0.7865346534653466
0.2,0.8018181818181818,0.785940594059406
0.2,0.7967676767676768,0.780990099009901
0.2,0.7975757575757576,0.7817821782178218
0.2,0.7965656565656566,0.7807920792079208
0.2,0.8036363636363636,0.7877227722772278
0.2,0.7995959595959596,0.7837623762376238
0.2,0.8038383838383838,0.787920792079208
0.2,0.806060606060606,0.7900990099009901
